x,y
1.736536951,1130.93
0.464562439,662.56
2.159650791,3095.53
12.64973805,15461.19
23.20992762,13686.09
15.47158258,16084.52
19.63507924,20944.9
4.708145085,5247.94
2.931146216,3639.41
21.47116763,13303.6
2.644102494,3590.62
2.565514768,3106.25
3.205637544,4594.78
45.15605267,42575.7
29.50800426,18283.25
25.31660501,27003.02
32.73487912,20282.63
6.034492286,8266.4
1.388060701,1989.58
37.26660748,23090.52
3.372065513,4082.68
7.133899045,10225.4
28.00484859,17351.84
39.04838476,48730.79
30.84174534,17600.38
1.675130495,2401.04
26.50190126,16420.68
1.305190313,1870.8
100.261767,115572.58
0.950871786,1355.37
1.63503095,2343.58
10.4645815,14999.35
4.224963136,6055.86
111.1314643,61881.03
2.32962315,3339.18
41.10829806,50290.37
15.33980124,9066.9
22.23859914,13779.11
3.028970212,3702.14
8.846494286,5670.23
3.030095953,3814.97
2.550009884,3349.25
19.62063584,23834.09
5.834358457,6863.24
12.78432434,7556.45
5.214510877,7474.25
52.62671315,31031.99
4.839189725,5359.55
19.67106053,11688.24
4.010712772,5746.87
23.59403554,14618.98
23.57065542,33784.87
0.442252397,630.92
7.464637041,10699.62
0.846653386,1050.32
45.46218438,65163.11
6.256226671,8964.44
1.076527514,1317
2.106560609,3019.44
3.55134022,3592.13
139.5995899,82316.45
20.90548631,12953.13
1.909761708,2336.32
8.357392728,5745.05
199.8908048,110856.72
1.685428628,2415.83
20.28589009,26089.73
1.913100801,2724.4
63.33153008,90775.94
3.049982245,4370.24
4.976013615,7415.87
0.995630963,1253.5
4.042289284,5857.01
0.566464545,724.06
23.15192653,29568.29
0.380820998,551.78
1.03109124,1477.93
1.498331228,2147.66
1.125235257,1612.87
4.220572608,6255.22
13.17495629,19089.71
10.00088451,6192.44
3.211606804,4653.4
1.063885318,1541.51
0.939369562,1047.07
8.98309939,5757.78
14.35747807,16120.38
15.51218322,22476.18
8.638763269,10726.37
2.203928308,3179.01
33.77243491,48934.17
6.037238877,6544.81
3.798336736,5444.35
1.404160852,2013.27
0.66022602,946.37
4.518751742,5285.44
35.50996842,22002.03
12.05123755,17273.62
4.313058425,5222.1
6.072475552,7352.13
0.925582732,1326.68
3.48365032,4217.86
1.94557622,2377.97
12.23039621,15824.84
11.67140018,14265.14
77.73655761,42976.66
2.928646344,4194.19
8.933472769,11852.55
11.45079888,7094.98
3.103499326,4496.76
129.1239209,185079.15
1.086758303,1557.73
38.94392357,24129.8
7.017941753,10059.15
20.88710402,25529.25
3.669046092,5064.39
10.32572652,14799.63
11.22184344,6902.49
8.667146491,11136.72
29.38177273,35540.59
19.03305641,21938.15
16.16989528,23429.23
6.139062428,3766.4
4.457431842,4732.22
29.22670629,17233.97
6.823458597,8315.97
16.22024969,19824.96
4.727325892,7044.93
15.51748868,15712.52
8.027815527,11506.69
37.41642435,51300.75
3.401998611,4226.86
6.527137309,7977.7
64.98814026,30753.27
29.0373823,41620.85
28.61629974,34613.66
5.557990875,7966.51
53.19859643,76252.21
1.055351654,1328.73
46.1143442,48636.38
1.043091248,842.96
10.05504904,6230.19
7.007540879,10044.25
0.918617375,1316.72
259.3175111,144394.91
1.3174026,1684.06
20.46918174,25416.21
0.582234274,834.56
3.884287705,5567.58
28.9123386,17914.1
3.579723333,5131.04
4.319863095,5678.84
41.09040004,24287.02
1.959580253,2808.76
4.931761712,7145.99
2.40116316,3441.73
1.909305682,1929.7
29.73637264,30015.68
18.24805734,11306.6
1.445570312,2072.02
4.028561656,5774.33
5.453609776,6671.7
72.30448914,42735.57
0.935544733,1109
25.49068095,17511.55
28.95836732,30144.95
5.676736523,5280.39
1.847573633,2648.22
19.78429806,23395.54
14.58432878,8804.31
11.96465032,17149.47
7.867322321,5042.66
2.064619319,1288.28
1.139740361,1633.62
17.80312535,25672.96
42.45117572,51567.66
2.253348352,3112.84
26.66226148,16520.04
3.954755327,5668.59
5.277756211,6390.1
19.81947428,12280.25
10.97664165,6472.67
3.562550388,5210.31
6.811539502,9869.63
14.63646728,14750.08
31.93925484,39859.7
3.935687568,5641.2
9.744754896,12810.45
7.538104703,10804.71
1.90863738,2735.76
0.33767329,503.22
18.39809793,26225.34
5.334104962,7645.64
3.003928064,3671.53
9.177958723,5878.46
4.520846967,4615.09
4.527043949,5494.65
8.250005644,11825.19
11.48440559,14036.73
12.00893768,17212.94
19.57661226,12129.79
4.570441678,6622.28
2.363639994,2888.94
21.33251976,16440.34
4.437484688,5565.92
5.512510176,7901.44
2.45692668,2971.89
33.44689981,24844.28
0.72464462,751.45
4.942244305,5508.75
2.064816124,2333.42
9.824457774,6087.32
59.25464003,85856.53
10.38459825,6138.17
1.67061128,1148.87
0.717238416,867.59
4.576343858,6630.86
7.94342622,11385.78
3.007862931,3641.82
6.09872088,6505.75
1.834523813,2532.2
14.78281286,18068.14
0.746495284,1070.02
12.55254584,15314.38
48.92167022,59794.42
8.630592865,8137.52
33.63420997,46074.42
37.6535903,53970.65
0.622796252,754.07
8.857518241,10466.15
7.019134623,10060.91
4.368620461,6261.57
9.503001268,10726.11
11.04112825,6791.28
44.03457619,27283.9
12.35999048,17651.37
18.8692515,22950.78
4.89993761,7023.31
6.062089784,8050.37
48.74353049,69866.65
9.871312454,11790.14
17.79238393,21613.27
30.47366141,33997.94
2.367279024,2893.39
16.50115542,23646.36
9.740295669,5990.51
23.80207775,16882.64
7.400093787,10606.91
58.05735386,34233.39
218.9196,121900.24
39.78718606,23461.06
5.761723145,6332.52
1.841876989,2640.05
19.92359109,28557.56
9.149952818,13115.15
26.65352478,16514.62
20.2757303,29062.12
3.317911261,4807.46
17.12499622,21891.17
4.672169677,4351.66
0.575857862,700
2.066194149,2527.69
10.29716496,12467.44
4.931698339,7145.74
10.2920714,15337.8
0.33767329,503.22
1.007920819,1444.7
3.733173994,3519.82
10.50114583,12755.99
1.204962707,1474.1
2.984076155,4277.26
5.258862327,6529.87
14.1729237,15763.45
1.524008083,1864.43
3.568036972,5169.78
31.1336973,18358.48
5.89928655,7210.33
13.4604444,16601.33
0.675921757,1006.39
7.530058943,9203.55
4.420332026,6335.85
25.49050791,17511.45
4.355931771,5292.07
5.364695776,6556.95
2.308824803,3309.36
0.33767329,503.22
57.09489405,81836.76
8.352326959,11971.85
1.008444847,1445.48
11.99401738,12132.12
2.220916918,2755.13
15.00509846,17787.97
165.2200786,239393.91
1.325219682,1920.16
1.226121906,1564.25
10.42747181,13317.45
5.555336039,3560.85
166.1821066,227848.3
5.421041806,3474.78
6.854364791,4215.73
7.09640265,10115.46
8.124970496,5207.82
4.241432062,6079.48
28.50022637,17658.8
9.176863134,10639.51
0.401800099,615.82
5.076941314,7277.01
18.01030884,11159.32
23.39682814,13796.15
3.092833446,4433.14
13.75294905,16705.5
10.26576537,13619.94
31.08781285,37763.86
3.965212716,2578.07
22.23899425,13779.34
1.337393178,1907.93
3.956388533,4689.91
0.429311793,615.16
9.45735963,11498.88
32.66590151,47330.99
5.84514024,8378.31
4.315574622,5274.67
30.25303812,37959.78
2.093714321,1168.22
1.513710554,2169.65
28.89734177,17904.88
1.078753158,1546.26
7.829284249,9569.25
29.44976538,18247.15
0.36691434,506.44
2.779404659,3983.87
3.29253671,4145.38
1.067112166,1538.63
16.1094272,23090.48
21.83954431,31303.65
56.92646221,33566.98
2.026001472,3019.25
90.11051391,130564.6
5.989821218,8585.53
2.895225366,4149.85
3.272427156,4741.57
1.830506986,2354.23
24.30698835,14367.12
4.144045281,1987.55
6.039491976,8656.71
7.972678482,11423.85
10.01305804,6158.97
91.84967369,51144.49
2.953165894,3612.78
1.277247585,1850.62
39.88516445,24696.99
2.303880915,2122.9
38.24778383,46263.72
43.05928404,26661.41
2.760905046,3957.34
4.898009483,5924.51
1.002451331,1436.85
13.60565074,16542.62
54.80399333,32315.86
3.942865264,5651.51
16.85319074,20385.3
46.33983834,56105.32
71.89479373,35282.79
1.871436091,1217.72
0.754995422,937.46
14.3271873,8248.61
9.948462841,12045.23
3.196315006,4631.24
0.845234163,1211.52
2.907631953,1788.38
4.48323006,5479.63
2.06816101,2964.37
24.19448068,23166.02
1.736147968,2488.4
1.812792189,2191.87
9.503668644,5884.57
57.69714156,34254.51
4.412048939,6323.99
25.49034478,17511.37
2.49470771,1973.61
11.72028544,13755.7
4.076774673,5274.9
2.704768211,3271.64
13.53524844,16387.97
13.64732098,16562.93
2.20282971,3157.5
2.361035408,3421.03
14.62038512,21165.19
11.86599946,7352.29
5.066502512,5281.48
52.87872702,58807.31
42.53268268,52764.42
4.415503461,3477.52
0.36691434,506.44
3.285954396,4709.99
0.428291198,613.69
60.28014341,35143.68
1.884455073,2701.04
3.940749511,5648.48
0.807823986,1152.46
1.099030679,1591.01
30.76470136,19061.88
35.08502087,21738.77
13.5839255,17348.39
26.6711626,16525.56
19.81424185,12277.02
128.8616682,75984.66
2.864747661,4104.88
67.79896891,97179.26
10.92846871,15664.5
0.722257894,882.78
2.099616942,1310.06
12.57476124,7791.42
28.38321153,40682.6
5.06541303,7258.15
0.374785231,508.07
2.36798166,3394.16
28.62958406,17727.53
0.505772643,510.63
38.93962798,47301.63
34.15641985,18301.1
8.740940989,12529.21
29.21973668,33467.55
8.603456146,5514.5
4.614949026,6686.76
3.976979999,4937.94
1.17736692,1687.59
5.979066473,3832.38
0.512959878,735.26
120.8676138,146814.8
14.03955996,16589.48
3.340358181,4617.01
321.0574478,389976.88
1.69108804,2066.94
17.2871581,25048.06
8.645959874,10516.03
8.695001054,10022.63
29.19375837,35345.9
1.284713256,1841.47
5.840392584,8462.39
57.28164355,33397.93
4.355931771,5292.07
442.0821014,244878.4
21.71594386,29489.49
2.365428043,3390.51
5.936998699,8509.88
4.775693829,6845.28
17.87038961,17715.9
5.18713203,6133.83
1.320242121,1883.48
5.97231078,7231.06
2.231878893,2730.37
17.72051242,25399.59
8.741934514,10694.48
8.611352085,10746.64
0.424243646,608.09
1.730710428,2507.69
5.620470794,7076.3
0.374785231,508.07
1.095913011,1633.23
8.14799664,9958.93
13.0477365,18905.13
26.93166983,32607.74
0.641911033,930.09
52.34926874,35473.67
7.369930958,10678.58
3.870723877,5548.09
2.237078021,3241.38
42.48404429,60894.43
3.123646901,4526.03
1.206062301,1747.51
20.52672228,24829.72
17.43219503,21105.88
67.5099307,36001.36
16.78774574,15154.51
1.63931695,2349.7
1.939556533,2780.06
33.24648195,34591.69
6.809657378,8323.04
2.132130839,3056.09
30.77822636,18191.95
14.53513214,20833.74
7.019217292,8586.97
4.630267497,6636.74
401.1002845,223343.03
23.97795021,14128.92
19.11870126,11846.04
26.66245469,16520.15
1.552165712,2224.8
199.3890673,281864.1
40.2471299,30334.05
57.3381623,33890.51
21.50651222,24552.14
72.41211053,84120.66
1.202175112,1723.14
7.824947796,8713.57
12.26122128,15828.06
7.106229692,10185.73
3.510716141,2250.28
4.846876244,6105.5
10.54412881,12820.23
32.14291664,46071.92
0.734461686,1052.76
3.373677444,4835.73
2.375685086,3442.2
53.08135017,51823.82
2.644696996,3223.22
3.711066597,5319.29
2.109593802,3023.82
2.887420875,4138.67
31.53975801,45207.69
2.106127226,3018.83
1.533508278,2197.32
3.891504124,5577.88
2.78772992,3214.3
28.93938735,17918.7
6.101903604,7682.47
14.53246426,9004.42
27.59894078,17100.4
14.44222034,20700.9
114.8950276,129839.66
4.867318664,5949.08
47.71962417,57547.76
26.59966834,26977.84
2.188027566,3136.24
20.42060691,12224.04
56.31151839,81590.62
0.36691434,506.44
28.79821848,17843.45
1.538286522,2204.99
5.353982391,6554.37
5.879710051,8427.69
32.28220893,34646.33
5.227073086,5276.27
15.17033719,15905.69
15.93284444,16056.52
0.518342537,535.86
1.425747208,2055.71
13.59294001,16061.44
5.279151895,6261.63
55.75837775,32956.61
14.15334484,17819.6
3.566452782,5111.96
11.885409,6108.84
61.25552934,36120.04
2.260094206,1470.56
1.48940196,1820.42
3.858799529,5531.02
3.956656764,2572.57
0.863280861,1250.82
25.13529119,30403.02
3.027534282,4339.52
78.29505606,38840.22
14.64165921,20985.57
2.609730662,3159.6
0.326940111,506.79
152.785298,175932.32
0.420274404,643.61
0.999461817,1432.59
0.741786964,1016.15
49.70774564,60382.44
0.83506702,1051.37
2.443035087,3501.77
20.29556286,12575.26
1.141300921,1458.96
0.912610365,1308.12
1.265036307,1547.61
14.99910074,21492.56
24.33191485,14347.71
32.90475568,37926.57
6.197922578,7496.9
3.282623311,3809.53
14.23118908,20398.3
0.746495284,1070.02
13.15792965,16922.47
11.14632938,6572.69
8.722767896,10605.53
2.081801204,2561.71
1.088597115,1370.56
1.609440088,2306.86
1.269582396,1819.79
9.125694352,13080.27
2.183227019,2748.73
198.6013959,235425.39
0.623841065,929.7
1.781760968,1109.03
3.682685992,5278.66
56.56318379,29020.84
110.7380376,65297.86
223.5134285,124458.25
0.757641195,953.9
14.49702247,20986.6
9.0676602,12997.11
5.556012138,6790.75
9.933790877,12141.46
3.027384339,4339.31
18.68609473,22838.96
9.450545037,13477.69
1.549143993,2320.44
87.50820204,91661.04
1.181933758,1691.99
3.669046092,5064.39
0.733796996,1012.87
5.425327887,7776.53
2.731484485,3915.18
4.292992981,5231.74
0.441134279,629.34
28.93988125,17918.9
18.91583789,22423.16
4.157242184,6023.7
1.845710888,2628.37
7.12247768,4565.23
69.36675194,44912.64
5.648426131,6606.75
3.174903023,4550.74
1.843064238,2629.38
7.486076507,9841.21
20.03383592,20264.77
37.69437334,23340.12
0.851250826,1041.4
9.771274308,10592.87
13.31987153,19092.01
6.350664741,7761.61
2.865190139,4106.82
5.105764654,7318.41
25.49034478,17511.37
0.733796996,1012.87
63.2964127,66022.87
1.676869863,2402.78
5.115664104,6241.19
26.10591541,14536.7
24.33138645,28017.75
29.63930133,18091.8
19.48427538,13806.14
1.705587111,2021.88
3.048952869,4008.01
21.1802962,27240.1
2.239247434,2777.9
19.73194098,11811.7
10.81312238,6651.03
24.74786775,35826.1
3.631308953,5204.91
11.44565072,14002.18
5.97291903,8654.4
7.576180661,9164.07
2.449377583,3510.81
3.669046092,5064.39
8.045143465,10576.02
0.733313728,1051.12
21.61415939,32211.95
11.82571478,13630.59
0.419827729,608.29
2.044411886,2930.35
51.37622521,30294.64
27.3851689,16967.87
14.79950101,21212.79
4.811109915,6971
123.4062671,178806.12
51.95470348,63111.77
127.3799479,75506.28
8.416126783,9943.6
7.71909909,10460.26
1.154813311,1673.29
26.01548435,16119.31
10.85031719,6621.1
2.573328136,3688.53
1.652109735,2021.13
6.978183901,10111.02
2.307408539,2820.21
3.913303013,5609.11
2.452510066,3515.32
0.516806807,632.23
27.08275423,16780.58
9.494182848,6982.13
8.019150456,6666.79
6.60446227,7996.46
7.306750731,4683.35
23.52238762,28479.77
7.591494429,10881.26
29.60316711,42277.43
3.57121491,5118.79
18.52239722,12818.2
0.434054863,541.29
35.53820631,20955.68
1.467122285,2101.15
2.149830433,3099.7
26.00233365,16111.1
2.516314756,3046.71
6.817222614,5777.57
13.9655851,16892.81
11.80604046,7315.18
1.499261726,2148.94
56.21802385,33149.57
1.652688657,2357.71
14.81317246,18105.09
2.01684892,2465.07
14.40062292,13268.39
1.802731634,2596.98
2.1919659,3141.85
26.67113276,16525.56
17.20782195,11129.88
0.652533166,1017.13
0.820863956,1176.62
2.5941382,3266.08
14.91985139,19188.88
3.981491384,4820.67
1.100702181,1519.3
6.788936077,9730.89
1.810953594,2087.46
5.934328803,8129.19
2.076919735,2976.97
26.95295279,32771.02
23.20831335,13717.63
3.129033288,4484.99
2.141502798,3100.13
7.408613178,10734.64
5.882869151,8432.36
29.18080806,18080.53
10.95447585,15614.73
9.900520631,14190.94
42.58818547,61044.14
1.460341377,2115.94
7.144848401,10241.12
3.343270666,4074.91
7.056909316,5825.28
10.65352822,15436.32
125.4193732,73903.63
210.1544096,117019.58
0.100978611,117.27
2.54015677,2925.12
3.958179567,4837.87
45.51436062,57305.25
11.91074755,17072.24
27.39823362,39271.72
20.19847238,24536.06
10.81812319,11622.44
10.73135645,15381.81
121.2511216,136534.34
25.49034478,17511.37
25.49068095,17511.55
11.07551381,16451.52
0.811425484,835.15
85.1697325,50486.84
26.32967587,30872.4
8.357473485,5745.09
3.57456178,4005.6
4.739618463,6793.6
2.551870603,3089.71
3.410002601,4160.38
93.38585161,107647.31
25.526254,36588.16
6.665348774,7849.07
73.09605949,88787.56
85.48656303,50408.15
0.377737094,512.95
51.60359087,30428.71
34.77832508,39048.39
2.680703991,3279.45
11.919512,17270.69
9.799896159,5776.4
57.97419111,34185.15
70.42478308,85548.37
7.714599715,11057.69
78.65244197,99293.23
17.76724269,11008.71
38.79381365,24036.75
0.513652568,736.23
2.632507855,3814.31
13.75639032,16272.99
3.173251467,3878.45
3.301461581,4035.23
2.513648828,3602.93
4.411147039,5391.48
4.210051163,4963.25
0.435383558,623.53
15.62310926,22393.39
2.179776154,3124.36
1.831310474,2610.46
8.674874725,10547.24
1.078728018,1546.23
30.55663374,43798.28
18.16282236,26033.61
8.421581112,5397.92
4.173939176,5236.59
2.808337898,4025.43
150.0509319,83110.82
9.143582238,11070.69
22.84594486,14155.42
12.47644617,14790.32
42.44303097,48923.72
6.016060387,7359.81
4.429455763,6348.98
7.608468754,11024.46
2.655261756,1481.42
3.812030761,5463.95
2.420734444,3469.77
28.56926663,16846.31
3.828438901,5487.5
9.717786317,10898.22
2.151609499,3084.02
11.5184262,14091.14
102.5132923,105785.69
5.279992674,3384.35
2.642336671,3787.42
17.23725978,24686.55
0.806565006,1149.66
42.85234931,61422.21
18.71341824,21548.73
19.09549048,23808.88
10.30559638,12595.97
18.90479791,10277.77
3.066100259,4394.82
26.63098294,32349.96
2.503027112,3586.58
34.43995248,35672.13
0.06772706,100.64
9.932557087,6154.29
0.833650431,1049.61
8.031161077,9815.99
2.500189819,3583.63
3.841895332,4699.99
0.493243937,500.94
2.42849072,3480.9
2.082901845,1355.23
0.352354569,502.24
11.2419091,16194.69
20.21998954,28982.21
70.07315925,41323.74
136.4150479,80438.48
0.36691434,506.44
11.65015093,16698.72
57.77451104,34067.45
0.511730096,732.88
77.9275469,78216
35.77656062,39880.05
1.171501974,1423.05
0.833947966,1049.96
13.19285085,18787.27
4.055188102,5220.4
23.07667096,27912.8
4.885568374,5296.39
55.07160473,32450.31
114.7634865,133319.26
8.9391155,12812.94
0.890879763,939.97
5.087659105,7292.39
4.884843957,3004.43
8.801935597,10691.87
22.98540649,29036.08
210.2085873,254265.86
2.455492841,3519.59
7.545199967,10814.92
42.90451124,49791.25
33.93717197,48643.93
2.601206684,2679.41
7.285366174,8904.53
39.34885359,24380.57
14.60899463,17728.4
71.15385418,101987.99
19.82728213,28419.45
52.81351297,59752.64
97.97419024,66397.95
9.539841354,11579.25
1.087059289,1319.2
12.41119464,7607.84
9.747495443,6039.68
5.342848225,7658.14
4.644809869,5348.61
2.202005599,3156.25
0.280741258,388.54
52.34689105,63646.65
1.775939547,2545.63
1.421256827,2027.55
9.623869484,13794.39
6.487930819,9299.44
15.60908156,22373.29
2.370097095,3397.16
9.025411729,11031.21
24.49815773,14445.83
18.67576562,22611.96
12.55822324,15242.26
9.844095547,14110.04
7.825496373,5015.86
3.885378035,5569.12
6.699331686,9602.54
12.31067503,15722.4
136.4445109,80455.97
22.00813112,26646.3
2.872985445,4117.99
7.334240723,8964.22
1.837403938,2633.64
1.804241087,2586.1
10.55142857,8028.04
1.980913494,2839.36
0.36691434,506.44
17.09007798,10581.83
137.5950095,100164.57
11.23289205,13729.37
16.79570215,19910.8
0.884304306,1137.31
28.30425294,41010.61
4.287082161,6389.03
24.60131332,28357.55
2.097091211,2121.26
21.88604445,31370.25
10.69721904,15332.96
0.438762585,628.92
25.0962777,35971.76
6.261140336,7652.62
4.810766344,6045.67
21.92463486,31425.56
27.31683532,16925.62
2.214510989,3208.65
4.112951445,5027.04
9.844565061,14105.97
30.85143793,32326.13
16.90013127,20655.94
4.094562991,5898.49
0.379661769,532.77
2.899339334,4152.27
4.292992981,5231.74
10.1603793,14482.63
2.484352164,3582.47
11.22161795,12840.34
4.533140899,6495.41
49.13681214,28974.18
4.458140876,4963.89
4.518751742,5285.44
1.821071167,2212.45
15.28293949,21905.8
5.077259998,3122.76
4.044875294,5860.77
9.966505807,12106.84
0.421127615,522.01
40.37057357,46853.07
19.24469568,27584.56
2.377150901,3407.28
66.32429719,84550.68
12.89619381,18484.73
0.368018334,423.78
44.09697788,63207.18
15.37009782,22030.68
19.29904541,11957.77
51.30799427,58143.31
1.32276724,1689.25
9.831199847,11941.81
3.011947374,3570.5
194.6155753,114757.08
8.286176509,10136.99
24.95178041,35764.59
1.540314606,2197.37
40.25886827,49943.48
4.537787149,686.41
2.537393657,3147.77
2.749712146,3363.86
10.18617321,12321.07
58.01602422,34209.84
28.19144978,17456.09
38.24370012,55412.79
3.600431147,4359.29
6.888822272,3461.24
7.908384386,5860.28
8.977318596,10869.36
9.786958861,6064.12
4.96595116,6026.31
3.956439547,2536.01
3.6967634,4471.63
64.26488088,46781.69
2.029136036,1319.34
4.757383427,5778.88
24.54128546,35176.32
1.48006312,2111.51
5.230783379,7497.55
5.69644246,8164.98
54.48249187,32126.29
1.570336375,1585.1
4.978059252,7135.27
9.70085656,6010.8
6.846986852,8289.63
4.455823115,5171.5
46.07773366,56369.66
10.59726919,12818.2
2.535944069,3080.47
49.03588415,52797.04
13.67271647,16554.45
7.494167555,8334.97
5.28889447,7580.85
5.824392082,7074.79
1.009386414,1270.84
3.376665457,5032.08
8.864395301,12701.78
3.7854831,4868.45
1.645805887,2359.03
2.221954745,3184.94
0.675921757,1006.39
24.52103453,15193.33
4.083776433,5853.51
8.500256849,12183.87
29.18139586,18080.86
3.678931664,4500.63
3.259514635,4672.07
5.200298833,6355.97
4.942718174,7084.71
5.531939357,6761.42
560.2374757,315507.92
16.11611259,8911.47
23.59999165,14622.64
19.70071303,25160.33
27.3210415,31370.68
5.370268042,7412.66
3.983917717,5710.38
1.727213307,2113
5.42507765,6568.46
30.20875069,17612.1
5.025035515,5043.59
1.478181972,2118.68
15.56730197,15746.22
12.7558493,14201.07
12.7738356,18508.39
21.94223202,13595.57
28.93980088,17918.89
277.3603547,154441.64
45.03610935,35327.68
7.12413827,10211.36
4.238743206,6075.65
2.583026891,2592.57
2.406006374,3448.65
6.024837217,8635.69
14.08846602,20193.61
0.586281658,840.35
11.32299862,13441.95
3.85955471,5230.11
17.82259071,25546.01
1.900812568,1235.94
0.675921757,1006.39
19.16774287,19253.58
14.50836218,8989.52
114.1865186,163668.74
1.624020043,2327.82
25.7573357,15988
2.344531217,3360.39
2.719625768,3245.81
2.043674985,3021.02
0.761308516,945.31
3.036660335,4352.59
3.408249199,3789.17
5.643641884,6832.93
25.49068095,17511.55
59.72326518,35215.72
24.23172807,14322.61
9.207361497,13197.62
9.745898191,6038.62
41.67088315,60378.95
111.7206561,65880.89
5.979359158,8570.48
0.33767329,503.22
28.14734628,40344.58
14.86055063,21300.33
6.638931331,9515.91
5.100850952,7311.26
15.9582068,23781.77
12.75097317,15951.26
6.635984657,9615.1
8.648749893,12396.71
2.691266524,3857.54
186.7561247,213879.96
13.40048053,19416.81
16.72494399,11739.96
3.669046092,5064.39
8.091211107,10482.51
2.109442965,3023.55
5.921061376,8486.96
1.955203481,2802.46
3.669046092,5064.39
0.374785231,508.07
9.487601994,11487.2
9.094815559,10483.28
20.07118721,13788.52
6.227014583,7731.98
78.91053671,95856.24
4.349224062,5087.12
15.4369355,17493.46
3.887044412,5571.49
2.541774063,3643.2
3.038482349,4355.2
3.711171035,4540.05
2.913706696,3668.44
28.61665238,16874.16
331.8649029,176983.22
33.64301334,48745.87
27.41671289,16205.13
10.85178784,15554.36
5.687761124,8142.26
2.610091677,1697.1
1.168875332,1426.33
2.611516253,3194.81
1.645041587,2357.91
12.99915339,18632.27
3.531669994,5062.32
6.745274409,10284.2
0.247403708,370.57
0.508942918,729.52
1.203755459,1472.66
8.943285377,10930.88
13.89235292,20129.27
10.80960169,8010.19
21.72775842,26393.5
1.653222857,2020.64
25.49034478,17511.37
26.17119097,33875.86
0.949729081,1361.31
5.152048113,7384.75
49.24765521,29039.44
10.08597762,11956.13
9.149909691,11361.09
8.078914311,11580.05
7.095455621,9125.46
1.676059697,2428.49
0.374785231,508.07
10.12751367,7341.71
35.93161209,51500.91
7.785748792,7875.43
23.34138079,33456.33
1.111865107,687.7
3.870941143,5088.71
10.40154039,11519.71
19.49674979,13508.03
9.828870832,12013.39
12.88303497,15583.4
3.359022893,4814.65
2.976901472,3604.23
8.850732359,10716.16
34.13339699,47114.49
1.049628278,1321.5
35.1714218,50412.76
9.699405695,6009.86
2.102398577,2108.83
2.9800064,4271.4
1.210723876,1735.4
5.462883854,6296.62
0.575602387,831.62
23.98744755,34042.22
1.457693772,2089.41
1.813741916,1866.81
96.84291827,112380.91
14.84068377,21271.87
12.84394686,7905.99
3.844478979,5510.46
14.20783869,18272.73
52.33521574,34161.65
11.05515561,13062.82
3.919941573,4580.36
1.053176866,1509.6
10.78663443,13860.11
3.751910488,5436.19
45.03694154,27886.84
10.14454379,13046.96
16.35272967,20004.97
7.736623131,11209.89
8.379057902,12010.16
0.929703694,1332.2
14.53280258,17171.8
21.37927226,25237.83
18.42613271,22521.13
2.464399359,3532.38
4.745522776,5421.02
9.710216566,13918.11
22.21705174,13765.79
3.290828741,4022.23
1.083009782,1552.35
60.77823185,35838.7
4.340439759,4998.27
41.13673494,25488.43
4.261026373,5034.91
54.13623516,30144.67
6.826410174,8771.53
14.89308875,17654.17
7.847658469,9591.8
15.65586519,15822.73
7.592419021,10882.77
26.44684321,16386.58
5.087774954,7292.56
0.96522717,909.89
14.49333021,16819.92
13.98065256,16099.21
11.36067197,14612.11
34.8022287,42314.96
43.76019487,27113.88
21.51579638,27504.05
37.23271708,23069.47
11.03814828,6839.34
5.791496965,2803.98
94.12021807,55499.03
10.42944811,12615.57
57.23192751,66669.68
46.68834591,66920.6
4.220596443,5158.55
3.946354618,5656.5
36.17268033,27089.63
57.36886387,85494.13
27.83558355,16413.69
2.228123441,1302.34
3.718627092,4502.36
7.077875389,10255.32
4.417021223,6331.14
104.6456279,105762.67
4.183802868,5113.63
6.804700684,9753.47
5.741267879,8229.22
50.14567335,29568.93
107.2699891,153755.49
3.961431464,2504.95
17.49153966,21247.08
10.61914372,15221
28.57445665,40957.1
8.52542586,5464.46
1.939959508,1194.11
8.525192193,5464.37
17.36415637,10758.97
5.067925574,7264.14
1.738138456,2491.35
0.725436752,1039.79
29.3766204,17322.36
20.88823512,12933.56
7.417916614,10161.51
5.029089789,5683.56
13.85462127,16094.86
3.771946526,2452.49
29.93115853,17786.62
16.7113249,10347.48
13.5886404,16108.1
8.47384158,10356.65
78.92161992,74962.96
4.385102585,6285.4
43.85151355,32988.76
57.39725665,82270.68
15.03677053,18378.72
3.073384099,4405.26
0.653279728,936.39
21.79788909,31232.98
1.450637928,2077.53
113.6094605,164613.37
8.049229823,9786.93
1.08678164,1368.27
0.91648192,1153.89
114.1238995,70162.93
3.828438901,5487.5
13.8709436,15972.59
23.51684172,14571.11
1.741042759,2495.52
2.22999095,3196.32
37.81633601,23431.09
5.623908672,8060.99
10.48580895,12827.82
8.904247485,12762.88
1.71581046,2099.03
5.489248251,6709.23
1.267283949,1550.35
9.213261571,5905.29
4.748812972,6806.77
7.561449361,10956.43
4.544252215,6513.18
6.577925784,8228.91
4.36039576,6250.03
22.45824829,28001.61
58.65304402,34585.23
289.7539845,336611.94
26.19501654,32866.49
28.94002912,17918.95
58.44749855,34464.26
6.336882628,9182.03
4.354385369,6241.33
4.54308932,6512.04
1.313133042,1588.39
17.24663812,21079.58
27.97782533,31118.68
4.250561378,6058.78
77.84458768,116008.13
9.102810243,5834.51
22.21402022,31840.4
